"","subject","block","trial","card_left","card_right","ch_card","ch_key","reward","prob1","prob2","prob3","prob4","rt","reward_oneback","unch_card","reoffer_ch","reoffer_unch","stay_key","stay_card","stay_unch_card","prob_ch","prob_unch","accuracy","delta_exp_value","prob_left","prob_right","better_loc","prev_loc_better","bonus","number_inattention","instructions_mistakes"
"21897",110,"2","47",4,3,4,"0","0",0.462633019,0.63950116,0.163664995,0.324718947,1429,"1",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.324718947,0.163664995,1,0.161053952,0.324718947,0.163664995,0,0,0,0,0
"21898",110,"2","48",1,3,3,"1","0",0.472754153,0.653624258,0.191478745,0.306483515,713,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.191478745,0.472754153,0,0.281275408,0.472754153,0.191478745,0,1,0,0,0
"21899",110,"2","49",1,3,1,"0","0",0.446989894,0.59332484,0.179692284,0.337784885,30,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.446989894,0.179692284,1,0.26729761,0.446989894,0.179692284,0,0,0,0,0
"21900",110,"2","50",1,4,4,"1","0",0.450821354,0.584050675,0.15,0.36036193,812,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.36036193,0.450821354,0,0.090459424,0.450821354,0.36036193,0,1,0,0,0
"21901",110,"3","1",4,1,4,"0","1",0.157020842,0.619709433,0.455624574,0.57748884,593,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.57748884,0.157020842,1,0.420467998,0.57748884,0.157020842,0,0,0.0025,0,0
"21902",110,"3","2",1,3,3,"1","1",0.15,0.638847416,0.447060403,0.547476684,1566,"1",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.447060403,0.15,1,0.297060403,0.15,0.447060403,1,0,0.0025,0,0
"21903",110,"3","3",3,4,3,"0","1",0.15,0.673558252,0.464653849,0.564055839,538,"1",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.464653849,0.564055839,0,0.09940199,0.464653849,0.564055839,1,1,0.0025,0,0
"21904",110,"3","4",2,1,1,"1","1",0.156040006,0.650024264,0.468050463,0.533591457,421,"1",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.156040006,0.650024264,0,0.493984258,0.650024264,0.156040006,0,1,0.0025,0,0
"21905",110,"3","5",2,1,2,"0","1",0.15,0.609580707,0.479689254,0.548975462,613,"1",1,TRUE,TRUE,FALSE,FALSE,TRUE,0.609580707,0.15,1,0.459580707,0.609580707,0.15,0,0,0.0025,0,0
"21906",110,"3","6",4,3,3,"1","0",0.15,0.643928684,0.489298433,0.530164744,520,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.489298433,0.530164744,0,0.040866311,0.530164744,0.489298433,0,1,0,0,0
"21907",110,"3","7",1,2,1,"0","0",0.15,0.632410914,0.49896292,0.449644452,674,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.15,0.632410914,0,0.482410914,0.15,0.632410914,1,1,0,0,0
"21908",110,"3","8",4,2,2,"1","1",0.15,0.660272086,0.503229792,0.400668363,614,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.660272086,0.400668363,1,0.259603723,0.400668363,0.660272086,1,0,0.0025,0,0
"21909",110,"3","9",4,1,4,"0","0",0.15,0.654805088,0.426905337,0.363860908,963,"1",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.363860908,0.15,1,0.213860908,0.363860908,0.15,0,0,0,0,0
"21910",110,"3","10",2,1,2,"0","1",0.195488406,0.654415047,0.43950215,0.384457003,732,"0",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.654415047,0.195488406,1,0.458926641,0.654415047,0.195488406,0,1,0.0025,0,0
"21911",110,"3","11",3,4,3,"0","1",0.238761738,0.651459173,0.424029653,0.381435283,748,"1",4,FALSE,FALSE,TRUE,FALSE,FALSE,0.424029653,0.381435283,1,0.04259437,0.424029653,0.381435283,0,1,0.0025,0,0
"21912",110,"3","12",2,4,2,"0","1",0.208685625,0.622871469,0.373946687,0.395809752,750,"1",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.622871469,0.395809752,1,0.227061717,0.622871469,0.395809752,0,1,0.0025,0,0
"21913",110,"3","13",4,2,2,"1","0",0.176161325,0.621873043,0.309792793,0.418116153,694,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.621873043,0.418116153,1,0.20375689,0.418116153,0.621873043,1,0,0,0,0
"21914",110,"3","14",1,2,1,"0","1",0.189415947,0.64873017,0.299386806,0.444540894,891,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.189415947,0.64873017,0,0.459314223,0.189415947,0.64873017,1,1,0.0025,0,0
"21915",110,"3","15",2,1,1,"1","0",0.179116023,0.614258789,0.330861332,0.461018357,966,"1",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.179116023,0.614258789,0,0.435142766,0.614258789,0.179116023,0,1,0,0,0
"21916",110,"3","16",3,2,3,"0","0",0.1990778,0.624416768,0.390680702,0.499538162,599,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.390680702,0.624416768,0,0.233736066,0.390680702,0.624416768,1,1,0,0,0
"21917",110,"3","17",3,2,2,"1","0",0.15,0.584623601,0.368970152,0.501779212,484,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.584623601,0.368970152,1,0.215653449,0.368970152,0.584623601,1,0,0,0,0
"21918",110,"3","18",1,3,1,"0","0",0.154505329,0.549768795,0.364360177,0.444644815,571,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.154505329,0.364360177,0,0.209854848,0.154505329,0.364360177,1,1,0,0,0
"21919",110,"3","19",2,1,2,"0","0",0.20971304,0.501743755,0.30563429,0.41071651,792,"0",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.501743755,0.20971304,1,0.292030715,0.501743755,0.20971304,0,1,0,0,0
"21920",110,"3","20",1,2,2,"1","1",0.248624145,0.463638119,0.304244594,0.412544239,548,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.463638119,0.248624145,1,0.215013974,0.248624145,0.463638119,1,0,0.0025,0,0
"21921",110,"3","21",3,4,3,"0","0",0.243429274,0.572912292,0.231771321,0.404462135,571,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.231771321,0.404462135,0,0.172690814,0.231771321,0.404462135,1,1,0,0,0
"21922",110,"3","22",1,4,4,"1","0",0.222942467,0.521565163,0.189074154,0.394042659,767,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.394042659,0.222942467,1,0.171100192,0.222942467,0.394042659,1,0,0,0,0
"21923",110,"3","23",2,3,2,"0","0",0.25854102,0.483212291,0.232423255,0.427578923,393,"0",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.483212291,0.232423255,1,0.250789036,0.483212291,0.232423255,0,0,0,0,0
"21924",110,"3","24",1,2,2,"1","0",0.32771788,0.416664343,0.167898662,0.414173854,311,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.416664343,0.32771788,1,0.088946463,0.32771788,0.416664343,1,0,0,0,0
"21925",110,"3","25",2,3,3,"1","0",0.346910101,0.406414638,0.223806442,0.432006777,867,"0",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.223806442,0.406414638,0,0.182608196,0.406414638,0.223806442,0,0,0,0,0
"21926",110,"3","26",2,1,2,"0","0",0.363247772,0.424988911,0.15,0.409534504,456,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.424988911,0.363247772,1,0.061741139,0.424988911,0.363247772,0,0,0,0,0
"21927",110,"3","27",1,4,4,"1","1",0.412600622,0.423891952,0.160403157,0.383596933,936,"0",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.383596933,0.412600622,0,0.029003689,0.412600622,0.383596933,0,1,0.0025,0,0
"21928",110,"3","28",4,3,3,"1","0",0.394723848,0.477917326,0.15,0.366896641,800,"1",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.15,0.366896641,0,0.216896641,0.366896641,0.15,0,0,0,0,0
"21929",110,"3","29",1,2,1,"0","0",0.379588708,0.499917072,0.15,0.455084108,687,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.379588708,0.499917072,0,0.120328364,0.379588708,0.499917072,1,1,0,0,0
"21930",110,"3","30",4,2,2,"1","1",0.39092306,0.527574737,0.199845574,0.475709276,881,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.527574737,0.475709276,1,0.051865461,0.475709276,0.527574737,1,0,0.0025,0,0
"21931",110,"3","31",2,3,3,"1","0",0.37934023,0.55610902,0.252707012,0.523782927,994,"1",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.252707012,0.55610902,0,0.303402008,0.55610902,0.252707012,0,0,0,0,0
"21932",110,"3","32",3,4,3,"0","0",0.422537053,0.542712218,0.240813444,0.467327472,834,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.240813444,0.467327472,0,0.226514028,0.240813444,0.467327472,1,1,0,0,0
"21933",110,"3","33",4,3,4,"0","1",0.42854826,0.558499434,0.31536487,0.456414917,892,"0",3,TRUE,TRUE,TRUE,FALSE,TRUE,0.456414917,0.31536487,1,0.141050047,0.456414917,0.31536487,0,1,0.0025,0,0
"21934",110,"3","34",4,3,4,"0","0",0.414645187,0.630558855,0.238292789,0.399816399,1060,"1",3,TRUE,TRUE,TRUE,TRUE,FALSE,0.399816399,0.238292789,1,0.16152361,0.399816399,0.238292789,0,1,0,0,0
"21935",110,"3","35",1,4,4,"1","0",0.411459023,0.630067304,0.158989637,0.404586093,569,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.404586093,0.411459023,0,0.00687293,0.411459023,0.404586093,0,1,0,0,0
"21936",110,"3","36",2,1,2,"0","0",0.357681821,0.633714377,0.160086403,0.419517324,578,"0",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.633714377,0.357681821,1,0.276032556,0.633714377,0.357681821,0,0,0,0,0
"21937",110,"3","37",3,2,2,"1","1",0.319182052,0.66237771,0.157452045,0.426407739,681,"0",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.66237771,0.157452045,1,0.504925665,0.157452045,0.66237771,1,0,0.0025,0,0
"21938",110,"3","38",1,3,3,"1","0",0.271389827,0.642321058,0.176706854,0.408329963,632,"1",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.176706854,0.271389827,0,0.094682973,0.271389827,0.176706854,0,0,0,0,0
"21939",110,"3","39",1,3,1,"0","1",0.331717046,0.598826994,0.163972711,0.442421569,614,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.331717046,0.163972711,1,0.167744335,0.331717046,0.163972711,0,0,0.0025,0,0
"21940",110,"3","40",4,2,4,"0","0",0.337330719,0.537534203,0.156086284,0.439231949,675,"1",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.439231949,0.537534203,0,0.098302254,0.439231949,0.537534203,1,0,0,0,0
"21941",110,"3","41",2,3,3,"1","0",0.360532922,0.541353187,0.15,0.422045599,721,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.15,0.541353187,0,0.391353187,0.541353187,0.15,0,1,0,0,0
"21942",110,"3","42",2,3,2,"0","1",0.40079545,0.565797459,0.15,0.398831425,639,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.565797459,0.15,1,0.415797459,0.565797459,0.15,0,0,0.0025,0,0
"21943",110,"3","43",4,1,4,"0","0",0.4120548,0.625624932,0.15,0.445303813,807,"1",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.445303813,0.4120548,1,0.033249013,0.445303813,0.4120548,0,1,0,0,0
"21944",110,"3","44",4,1,1,"1","0",0.419174746,0.673666597,0.15,0.442015842,308,"0",4,TRUE,TRUE,FALSE,FALSE,TRUE,0.419174746,0.442015842,0,0.022841096,0.442015842,0.419174746,0,1,0,0,0
"21945",110,"3","45",3,2,3,"0","0",0.49439884,0.709709244,0.15,0.391095483,405,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.15,0.709709244,0,0.559709244,0.15,0.709709244,1,1,0,0,0
"21946",110,"3","46",1,2,2,"1","1",0.445138221,0.732720996,0.15,0.39784058,752,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.732720996,0.445138221,1,0.287582775,0.445138221,0.732720996,1,0,0.0025,0,0
"21947",110,"3","47",3,4,3,"0","0",0.462633019,0.63950116,0.163664995,0.324718947,944,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.163664995,0.324718947,0,0.161053952,0.163664995,0.324718947,1,1,0,0,0
"21948",110,"3","48",4,3,3,"1","0",0.472754153,0.653624258,0.191478745,0.306483515,377,"0",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.191478745,0.306483515,0,0.11500477,0.306483515,0.191478745,0,1,0,0,0
"21949",110,"3","49",3,4,3,"0","0",0.446989894,0.59332484,0.179692284,0.337784885,719,"0",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.179692284,0.337784885,0,0.158092601,0.179692284,0.337784885,1,1,0,0,0
"21950",110,"3","50",3,4,4,"1","0",0.450821354,0.584050675,0.15,0.36036193,642,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.36036193,0.15,1,0.21036193,0.15,0.36036193,1,0,0,0,0
"21951",110,"4","1",3,1,1,"1","0",0.157020842,0.619709433,0.455624574,0.57748884,622,"0",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.157020842,0.455624574,0,0.298603732,0.455624574,0.157020842,0,0,0,0,0
"21952",110,"4","2",2,1,2,"0","0",0.15,0.638847416,0.447060403,0.547476684,806,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.638847416,0.15,1,0.488847416,0.638847416,0.15,0,0,0,0,0
"21953",110,"4","3",3,2,2,"1","0",0.15,0.673558252,0.464653849,0.564055839,1021,"0",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.673558252,0.464653849,1,0.208904403,0.464653849,0.673558252,1,0,0,0,0
"21954",110,"4","4",1,2,1,"0","0",0.156040006,0.650024264,0.468050463,0.533591457,845,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.156040006,0.650024264,0,0.493984258,0.156040006,0.650024264,1,1,0,0,0
"21955",110,"4","5",2,3,3,"1","1",0.15,0.609580707,0.479689254,0.548975462,805,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.479689254,0.609580707,0,0.129891453,0.609580707,0.479689254,0,1,0.0025,0,0
"21956",110,"4","6",2,4,4,"1","0",0.15,0.643928684,0.489298433,0.530164744,663,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.530164744,0.643928684,0,0.11376394,0.643928684,0.530164744,0,0,0,0,0
"21957",110,"4","7",1,2,1,"0","0",0.15,0.632410914,0.49896292,0.449644452,1145,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.15,0.632410914,0,0.482410914,0.15,0.632410914,1,1,0,0,0
"21958",110,"4","8",2,3,2,"0","1",0.15,0.660272086,0.503229792,0.400668363,1160,"0",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.660272086,0.503229792,1,0.157042294,0.660272086,0.503229792,0,1,0.0025,0,0
"21959",110,"4","9",3,2,2,"1","1",0.15,0.654805088,0.426905337,0.363860908,1002,"1",3,TRUE,TRUE,FALSE,TRUE,FALSE,0.654805088,0.426905337,1,0.227899751,0.426905337,0.654805088,1,0,0.0025,0,0
"21960",110,"4","10",2,3,2,"0","1",0.195488406,0.654415047,0.43950215,0.384457003,807,"1",3,TRUE,TRUE,FALSE,TRUE,FALSE,0.654415047,0.43950215,1,0.214912897,0.654415047,0.43950215,0,0,0.0025,0,0
"21961",110,"4","11",1,4,4,"1","0",0.238761738,0.651459173,0.424029653,0.381435283,878,"1",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.381435283,0.238761738,1,0.142673545,0.238761738,0.381435283,1,0,0,0,0
"21962",110,"4","12",4,2,2,"1","1",0.208685625,0.622871469,0.373946687,0.395809752,1162,"0",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.622871469,0.395809752,1,0.227061717,0.395809752,0.622871469,1,1,0.0025,0,0
"21963",110,"4","13",4,2,2,"1","1",0.176161325,0.621873043,0.309792793,0.418116153,722,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.621873043,0.418116153,1,0.20375689,0.418116153,0.621873043,1,1,0.0025,0,0
"21964",110,"4","14",4,3,4,"0","0",0.189415947,0.64873017,0.299386806,0.444540894,718,"1",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.444540894,0.299386806,1,0.145154088,0.444540894,0.299386806,0,0,0,0,0
"21965",110,"4","15",2,4,4,"1","1",0.179116023,0.614258789,0.330861332,0.461018357,694,"0",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.461018357,0.614258789,0,0.153240432,0.614258789,0.461018357,0,1,0.0025,0,0
"21966",110,"4","16",2,3,2,"0","0",0.1990778,0.624416768,0.390680702,0.499538162,583,"1",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.624416768,0.390680702,1,0.233736066,0.624416768,0.390680702,0,0,0,0,0
"21967",110,"4","17",4,2,2,"1","1",0.15,0.584623601,0.368970152,0.501779212,502,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.584623601,0.501779212,1,0.082844389,0.501779212,0.584623601,1,0,0.0025,0,0
"21968",110,"4","18",3,1,1,"1","0",0.154505329,0.549768795,0.364360177,0.444644815,693,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.154505329,0.364360177,0,0.209854848,0.364360177,0.154505329,0,0,0,0,0
"21969",110,"4","19",3,2,3,"0","0",0.20971304,0.501743755,0.30563429,0.41071651,348,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.30563429,0.501743755,0,0.196109465,0.30563429,0.501743755,1,1,0,0,0
"21970",110,"4","20",3,2,2,"1","0",0.248624145,0.463638119,0.304244594,0.412544239,472,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.463638119,0.304244594,1,0.159393525,0.304244594,0.463638119,1,0,0,0,0
"21971",110,"4","21",1,4,4,"1","1",0.243429274,0.572912292,0.231771321,0.404462135,758,"0",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.404462135,0.243429274,1,0.161032861,0.243429274,0.404462135,1,1,0.0025,0,0
"21972",110,"4","22",2,4,2,"0","0",0.222942467,0.521565163,0.189074154,0.394042659,715,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.521565163,0.394042659,1,0.127522504,0.521565163,0.394042659,0,0,0,0,0
"21973",110,"4","23",3,1,1,"1","0",0.25854102,0.483212291,0.232423255,0.427578923,541,"0",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.25854102,0.232423255,1,0.026117765,0.232423255,0.25854102,1,0,0,0,0
"21974",110,"4","24",1,2,1,"0","0",0.32771788,0.416664343,0.167898662,0.414173854,463,"0",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.32771788,0.416664343,0,0.088946463,0.32771788,0.416664343,1,1,0,0,0
"21975",110,"4","25",4,3,3,"1","0",0.346910101,0.406414638,0.223806442,0.432006777,438,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.223806442,0.432006777,0,0.208200335,0.432006777,0.223806442,0,1,0,0,0
"21976",110,"4","26",2,4,4,"1","0",0.363247772,0.424988911,0.15,0.409534504,919,"0",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.409534504,0.424988911,0,0.015454407,0.424988911,0.409534504,0,0,0,0,0
"21977",110,"4","27",1,2,2,"1","1",0.412600622,0.423891952,0.160403157,0.383596933,865,"0",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.423891952,0.412600622,1,0.01129133,0.412600622,0.423891952,1,1,0.0025,0,0
"21978",110,"4","28",2,1,2,"0","0",0.394723848,0.477917326,0.15,0.366896641,530,"1",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.477917326,0.394723848,1,0.083193478,0.477917326,0.394723848,0,0,0,0,0
"21979",110,"4","29",1,2,2,"1","0",0.379588708,0.499917072,0.15,0.455084108,405,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.499917072,0.379588708,1,0.120328364,0.379588708,0.499917072,1,0,0,0,0
"21980",110,"4","30",2,3,2,"0","0",0.39092306,0.527574737,0.199845574,0.475709276,469,"0",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.527574737,0.199845574,1,0.327729163,0.527574737,0.199845574,0,0,0,0,0
"21981",110,"4","31",2,1,1,"1","1",0.37934023,0.55610902,0.252707012,0.523782927,422,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.37934023,0.55610902,0,0.17676879,0.55610902,0.37934023,0,1,0.0025,0,0
"21982",110,"4","32",1,4,4,"1","0",0.422537053,0.542712218,0.240813444,0.467327472,761,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.467327472,0.422537053,1,0.044790419,0.422537053,0.467327472,1,1,0,0,0
"21983",110,"4","33",3,4,4,"1","0",0.42854826,0.558499434,0.31536487,0.456414917,605,"0",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.456414917,0.31536487,1,0.141050047,0.31536487,0.456414917,1,1,0,0,0
"21984",110,"4","34",1,2,1,"0","0",0.414645187,0.630558855,0.238292789,0.399816399,355,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.414645187,0.630558855,0,0.215913668,0.414645187,0.630558855,1,1,0,0,0
"21985",110,"4","35",3,4,4,"1","0",0.411459023,0.630067304,0.158989637,0.404586093,421,"0",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.404586093,0.158989637,1,0.245596456,0.158989637,0.404586093,1,0,0,0,0
"21986",110,"4","36",4,1,4,"0","1",0.357681821,0.633714377,0.160086403,0.419517324,319,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.419517324,0.357681821,1,0.061835503,0.419517324,0.357681821,0,0,0.0025,0,0
"21987",110,"4","37",4,2,2,"1","1",0.319182052,0.66237771,0.157452045,0.426407739,669,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.66237771,0.426407739,1,0.235969971,0.426407739,0.66237771,1,0,0.0025,0,0
"21988",110,"4","38",4,2,4,"0","1",0.271389827,0.642321058,0.176706854,0.408329963,579,"1",2,TRUE,TRUE,FALSE,FALSE,TRUE,0.408329963,0.642321058,0,0.233991095,0.408329963,0.642321058,1,1,0.0025,0,0
"21989",110,"4","39",4,2,4,"0","1",0.331717046,0.598826994,0.163972711,0.442421569,606,"1",2,TRUE,TRUE,TRUE,TRUE,FALSE,0.442421569,0.598826994,0,0.156405425,0.442421569,0.598826994,1,0,0.0025,0,0
"21990",110,"4","40",1,4,4,"1","0",0.337330719,0.537534203,0.156086284,0.439231949,605,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.439231949,0.337330719,1,0.10190123,0.337330719,0.439231949,1,0,0,0,0
"21991",110,"4","41",1,2,1,"0","1",0.360532922,0.541353187,0.15,0.422045599,499,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.360532922,0.541353187,0,0.180820265,0.360532922,0.541353187,1,1,0.0025,0,0
"21992",110,"4","42",2,1,2,"0","1",0.40079545,0.565797459,0.15,0.398831425,588,"1",1,TRUE,TRUE,TRUE,FALSE,TRUE,0.565797459,0.40079545,1,0.165002009,0.565797459,0.40079545,0,1,0.0025,0,0
"21993",110,"4","43",2,4,2,"0","1",0.4120548,0.625624932,0.15,0.445303813,708,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.625624932,0.445303813,1,0.180321119,0.625624932,0.445303813,0,1,0.0025,0,0
"21994",110,"4","44",4,2,4,"0","1",0.419174746,0.673666597,0.15,0.442015842,687,"1",2,TRUE,TRUE,TRUE,FALSE,TRUE,0.442015842,0.673666597,0,0.231650755,0.442015842,0.673666597,1,0,0.0025,0,0
"21995",110,"4","45",4,1,4,"0","1",0.49439884,0.709709244,0.15,0.391095483,672,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.391095483,0.49439884,0,0.103303357,0.391095483,0.49439884,1,0,0.0025,0,0
"21996",110,"4","46",2,3,2,"0","1",0.445138221,0.732720996,0.15,0.39784058,462,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.732720996,0.15,1,0.582720996,0.732720996,0.15,0,1,0.0025,0,0
"21997",110,"4","47",2,3,2,"0","1",0.462633019,0.63950116,0.163664995,0.324718947,590,"1",3,TRUE,TRUE,TRUE,TRUE,FALSE,0.63950116,0.163664995,1,0.475836165,0.63950116,0.163664995,0,1,0.0025,0,0
"21998",110,"4","48",3,1,3,"0","0",0.472754153,0.653624258,0.191478745,0.306483515,587,"1",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.191478745,0.472754153,0,0.281275408,0.191478745,0.472754153,1,0,0,0,0
"21999",110,"4","49",4,3,3,"1","0",0.446989894,0.59332484,0.179692284,0.337784885,119,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.179692284,0.337784885,0,0.158092601,0.337784885,0.179692284,0,1,0,0,0
"22000",110,"4","50",1,4,4,"1","0",0.450821354,0.584050675,0.15,0.36036193,717,"0",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.36036193,0.450821354,0,0.090459424,0.450821354,0.36036193,0,0,0,0,0
"22001",111,"1","1",3,2,3,"0","0",0.845975582,0.375602714,0.193985212,0.657246048,478,NA,2,NA,NA,NA,NA,NA,0.193985212,0.375602714,0,0.181617502,0.193985212,0.375602714,1,NA,0,0,0
"22002",111,"1","2",1,3,1,"0","1",0.85,0.482825098,0.206956046,0.61808683,703,"0",3,TRUE,FALSE,TRUE,FALSE,FALSE,0.85,0.206956046,1,0.643043954,0.85,0.206956046,0,1,0.0025,0,0
"22003",111,"1","3",2,3,2,"0","1",0.811239816,0.494525989,0.210698561,0.595684151,735,"1",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.494525989,0.210698561,1,0.283827428,0.494525989,0.210698561,0,1,0.0025,0,0
"22004",111,"1","4",2,4,2,"0","0",0.789141099,0.543622095,0.167181867,0.557190569,675,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.543622095,0.557190569,0,0.0135684739999999,0.543622095,0.557190569,1,0,0,0,0
"22005",111,"1","5",2,1,1,"1","1",0.751663825,0.516946927,0.160385971,0.5647405,740,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.751663825,0.516946927,1,0.234716898,0.516946927,0.751663825,1,0,0.0025,0,0
"22006",111,"1","6",4,1,1,"1","1",0.727353519,0.475244821,0.222730036,0.537794873,599,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.727353519,0.537794873,1,0.189558646,0.537794873,0.727353519,1,1,0.0025,0,0
"22007",111,"1","7",4,1,1,"1","1",0.742347793,0.4007603,0.198469638,0.572478029,677,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.742347793,0.572478029,1,0.169869764,0.572478029,0.742347793,1,1,0.0025,0,0
"22008",111,"1","8",4,2,2,"1","0",0.753754227,0.381880564,0.172671624,0.54428476,533,"1",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.381880564,0.54428476,0,0.162404196,0.54428476,0.381880564,0,0,0,0,0
"22009",111,"1","9",2,4,2,"0","1",0.746075024,0.347755216,0.162798513,0.565512041,571,"0",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.347755216,0.565512041,0,0.217756825,0.347755216,0.565512041,1,1,0.0025,0,0
"22010",111,"1","10",1,4,4,"1","1",0.737343506,0.3778123,0.15,0.609162316,630,"1",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.609162316,0.737343506,0,0.12818119,0.737343506,0.609162316,0,1,0.0025,0,0
"22011",111,"1","11",4,2,4,"0","1",0.692984958,0.38016307,0.15,0.612692636,961,"1",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.612692636,0.38016307,1,0.232529566,0.612692636,0.38016307,0,0,0.0025,0,0
