"subject","trial_num","set_size","rt","accuracy","response","correct_response","mapping","condition","location","color","locations","colors","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","trial","exclude_chance","exclude_4","exclude_inattention"
64,105,8,"726","false","k","s","ks","d","b","orange","a,b,d,e,h,i,j,k","cyan,yellow,magenta,blue,red,green,black,brown",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,106,FALSE,FALSE,FALSE
64,106,4,"1329","false","k","s","ks","d","e","brown","c,e,g,k","blue,black,green,orange",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,107,FALSE,FALSE,FALSE
64,107,4,"1027","true","s","s","ks","d","j","red","b,f,h,j","blue,brown,green,orange",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,108,FALSE,FALSE,FALSE
64,108,4,"665","true","k","k","ks","s","g","cyan","a,d,g,l","magenta,red,cyan,black",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,109,FALSE,FALSE,FALSE
64,109,4,"615","true","k","k","ks","s","b","orange","b,f,g,l","orange,blue,black,yellow",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,110,FALSE,FALSE,FALSE
64,110,4,"533","true","k","k","ks","s","i","orange","b,f,i,l","green,brown,orange,yellow",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,111,FALSE,FALSE,FALSE
64,111,8,"467","true","k","k","ks","s","i","blue","a,c,f,d,g,i,l,k","magenta,cyan,green,brown,black,blue,yellow,red",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,112,FALSE,FALSE,FALSE
64,112,4,"831","true","s","s","ks","d","h","black","a,e,h,l","blue,yellow,red,green",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,113,FALSE,FALSE,FALSE
64,113,4,"702","true","s","s","ks","d","b","black","b,d,i,k","green,orange,magenta,yellow",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,114,FALSE,FALSE,FALSE
64,114,8,"815","true","k","k","ks","s","d","orange","c,a,d,e,h,i,l,j","magenta,blue,orange,black,brown,green,cyan,yellow",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,115,FALSE,FALSE,FALSE
64,115,8,"885","true","s","s","ks","d","l","brown","a,c,d,e,i,g,j,l","yellow,orange,red,green,cyan,magenta,blue,black",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,116,FALSE,FALSE,FALSE
64,116,8,"1127","true","s","s","ks","d","c","blue","c,a,e,d,i,g,l,j","cyan,green,magenta,red,orange,black,yellow,brown",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,117,FALSE,FALSE,FALSE
64,117,8,"758","true","s","s","ks","d","b","cyan","b,c,e,d,g,h,l,j","red,green,yellow,brown,blue,orange,black,magenta",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,118,FALSE,FALSE,FALSE
64,118,4,"557","true","s","s","ks","d","a","orange","a,d,g,j","blue,magenta,green,red",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,119,FALSE,FALSE,FALSE
64,119,4,"537","true","s","s","ks","d","a","blue","a,d,g,j","orange,brown,yellow,red",0.898305084745763,0.688524590163934,0.793414837454849,3.1864406779661,3.01639344262295,3.10141706029453,120,FALSE,FALSE,FALSE
65,0,4,"915","false","k","s","sk","s","g","brown","b,e,g,l","black,yellow,brown,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,1,FALSE,FALSE,TRUE
65,1,4,"1273","false","k","s","sk","s","i","green","b,d,i,l","red,cyan,green,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,2,FALSE,FALSE,TRUE
65,2,8,"794","true","k","k","sk","d","c","magenta","c,a,e,d,g,i,k,l","yellow,blue,orange,brown,black,green,cyan,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,3,FALSE,FALSE,TRUE
65,3,4,"758","true","k","k","sk","d","k","cyan","c,f,i,k","green,blue,yellow,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,4,FALSE,FALSE,TRUE
65,4,4,"809","true","k","k","sk","d","l","green","c,e,g,l","magenta,orange,black,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,5,FALSE,FALSE,TRUE
65,5,8,"668","false","k","s","sk","s","k","green","b,a,e,f,i,h,j,k","cyan,blue,magenta,yellow,orange,brown,black,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,6,FALSE,FALSE,TRUE
65,6,8,"819","true","k","k","sk","d","d","green","a,b,e,d,i,h,j,k","orange,yellow,red,black,cyan,blue,magenta,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,7,FALSE,FALSE,TRUE
65,7,4,"707","false","k","s","sk","s","l","green","b,e,g,l","magenta,yellow,cyan,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,8,FALSE,FALSE,TRUE
65,8,8,"814","true","k","k","sk","d","a","cyan","a,b,d,e,g,i,k,l","black,orange,brown,red,magenta,green,yellow,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,9,FALSE,FALSE,TRUE
65,9,8,"720","true","s","s","sk","s","k","black","a,b,e,f,i,h,l,k","blue,green,magenta,red,brown,cyan,orange,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,10,FALSE,FALSE,TRUE
65,10,4,"null","null","null","s","sk","s","i","brown","a,d,i,j","cyan,blue,brown,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,11,FALSE,FALSE,TRUE
65,11,8,"896","true","k","k","sk","d","e","blue","c,b,d,e,h,g,j,k","orange,cyan,brown,yellow,black,red,green,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,12,FALSE,FALSE,TRUE
65,12,4,"200","true","s","s","sk","s","f","red","c,f,i,k","magenta,red,cyan,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,13,FALSE,FALSE,TRUE
65,13,4,"379","true","k","k","sk","d","i","green","c,f,i,k","magenta,orange,red,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,14,FALSE,FALSE,TRUE
65,14,4,"357","false","k","s","sk","s","d","yellow","c,d,g,l","cyan,yellow,orange,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,15,FALSE,FALSE,TRUE
65,15,8,"438","false","s","k","sk","d","k","black","c,b,d,e,g,i,j,k","cyan,yellow,brown,red,green,blue,magenta,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,16,FALSE,FALSE,TRUE
65,16,4,"227","false","k","s","sk","s","i","yellow","a,f,i,l","orange,cyan,yellow,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,17,FALSE,FALSE,TRUE
65,17,8,"595","false","k","s","sk","s","g","red","c,a,f,d,g,i,j,k","orange,cyan,brown,black,red,blue,magenta,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,18,FALSE,FALSE,TRUE
65,18,8,"789","true","s","s","sk","s","j","yellow","a,c,f,d,h,i,l,j","orange,red,green,black,brown,blue,magenta,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,19,FALSE,FALSE,TRUE
65,19,8,"458","true","k","k","sk","d","e","brown","a,c,e,f,i,h,l,j","black,orange,red,cyan,magenta,yellow,blue,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,20,FALSE,FALSE,TRUE
65,20,4,"513","false","k","s","sk","s","g","black","b,f,g,k","brown,red,black,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,21,FALSE,FALSE,TRUE
65,21,4,"467","true","s","s","sk","s","c","green","c,e,h,l","green,orange,red,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,22,FALSE,FALSE,TRUE
65,22,4,"525","false","s","k","sk","d","c","brown","c,e,h,k","magenta,green,red,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,23,FALSE,FALSE,TRUE
65,23,4,"433","true","s","s","sk","s","c","blue","c,e,i,l","blue,green,magenta,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,24,FALSE,FALSE,TRUE
65,24,4,"2240","true","s","s","sk","s","k","black","b,f,h,k","blue,brown,orange,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,25,FALSE,FALSE,TRUE
65,25,8,"1274","false","s","k","sk","d","k","black","c,b,e,d,h,i,k,j","brown,magenta,blue,orange,red,yellow,green,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,26,FALSE,FALSE,TRUE
65,26,4,"387","false","k","s","sk","s","d","brown","a,d,h,k","green,brown,magenta,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,27,FALSE,FALSE,TRUE
65,27,4,"398","true","s","s","sk","s","g","orange","c,f,g,j","black,yellow,orange,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,28,FALSE,FALSE,TRUE
65,28,4,"536","true","k","k","sk","d","g","black","c,f,g,l","red,green,blue,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,29,FALSE,FALSE,TRUE
65,29,4,"418","false","s","k","sk","d","l","red","b,f,h,l","blue,orange,black,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,30,FALSE,FALSE,TRUE
65,30,4,"773","false","s","k","sk","d","g","blue","b,e,g,l","orange,black,yellow,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,31,FALSE,FALSE,TRUE
65,31,4,"595","false","k","s","sk","s","i","orange","a,d,i,l","green,red,orange,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,32,FALSE,FALSE,TRUE
65,32,4,"724","true","s","s","sk","s","c","blue","c,d,i,l","blue,orange,brown,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,33,FALSE,FALSE,TRUE
65,33,8,"779","false","k","s","sk","s","b","orange","b,c,f,d,g,h,j,k","orange,brown,green,blue,yellow,red,black,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,34,FALSE,FALSE,TRUE
65,34,4,"881","true","k","k","sk","d","k","orange","a,d,i,k","brown,green,magenta,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,35,FALSE,FALSE,TRUE
65,35,8,"517","false","k","s","sk","s","e","cyan","b,a,d,e,g,i,j,l","brown,yellow,black,cyan,blue,red,magenta,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,36,FALSE,FALSE,TRUE
65,36,8,"473","false","s","k","sk","d","c","yellow","c,a,e,f,g,i,j,k","orange,blue,magenta,brown,cyan,black,green,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,37,FALSE,FALSE,TRUE
65,37,4,"793","true","k","k","sk","d","a","blue","a,f,i,j","brown,green,black,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,38,FALSE,FALSE,TRUE
65,38,8,"1057","false","k","s","sk","s","c","yellow","c,a,d,f,i,h,k,l","yellow,green,magenta,orange,red,cyan,blue,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,39,FALSE,FALSE,TRUE
65,39,4,"540","true","k","k","sk","d","h","magenta","b,f,h,k","orange,red,yellow,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,40,FALSE,FALSE,TRUE
65,40,4,"855","false","s","k","sk","d","l","orange","a,e,h,l","black,green,magenta,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,41,FALSE,FALSE,TRUE
65,41,8,"562","false","s","k","sk","d","j","yellow","c,b,e,d,g,h,j,k","magenta,red,cyan,orange,black,green,brown,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,42,FALSE,FALSE,TRUE
65,42,8,"664","true","k","k","sk","d","i","brown","b,c,f,d,i,h,l,k","magenta,yellow,red,orange,cyan,blue,green,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,43,FALSE,FALSE,TRUE
65,43,4,"1038","false","s","k","sk","d","e","magenta","c,e,g,l","orange,yellow,black,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,44,FALSE,FALSE,TRUE
65,44,8,"583","true","k","k","sk","d","f","magenta","b,c,f,e,h,g,k,j","orange,black,cyan,brown,blue,green,yellow,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,45,FALSE,FALSE,TRUE
65,45,8,"741","true","k","k","sk","d","f","cyan","a,c,e,f,h,g,k,l","black,brown,yellow,blue,magenta,green,red,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,46,FALSE,FALSE,TRUE
65,46,8,"1076","true","k","k","sk","d","a","red","c,a,f,d,h,g,j,k","black,brown,magenta,cyan,blue,orange,yellow,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,47,FALSE,FALSE,TRUE
65,47,4,"848","false","s","k","sk","d","c","black","c,d,h,k","blue,orange,magenta,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,48,FALSE,FALSE,TRUE
65,48,8,"356","false","k","s","sk","s","d","orange","a,c,f,d,g,i,l,j","yellow,blue,red,orange,green,brown,cyan,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,49,FALSE,FALSE,TRUE
65,49,8,"1029","true","s","s","sk","s","j","brown","a,b,e,d,i,h,l,j","blue,green,black,magenta,orange,red,cyan,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,50,FALSE,FALSE,TRUE
65,50,4,"629","true","s","s","sk","s","j","yellow","c,e,i,j","magenta,brown,orange,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,51,FALSE,FALSE,TRUE
65,51,8,"645","false","k","s","sk","s","a","magenta","c,a,d,e,h,i,l,j","green,magenta,black,blue,red,cyan,orange,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,52,FALSE,FALSE,TRUE
65,52,4,"456","true","s","s","sk","s","c","red","c,f,g,k","red,cyan,green,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,53,FALSE,FALSE,TRUE
65,53,8,"482","true","s","s","sk","s","a","red","a,b,f,e,h,i,k,j","red,cyan,blue,yellow,black,green,brown,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,54,FALSE,FALSE,TRUE
65,54,4,"861","false","s","k","sk","d","i","green","b,f,i,k","red,magenta,yellow,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,55,FALSE,FALSE,TRUE
65,55,8,"556","false","k","s","sk","s","b","magenta","b,c,f,d,g,i,k,l","magenta,black,cyan,yellow,orange,brown,green,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,56,FALSE,FALSE,TRUE
65,56,8,"293","true","s","s","sk","s","j","green","b,a,e,f,h,g,l,j","red,magenta,brown,yellow,black,cyan,blue,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,57,FALSE,FALSE,TRUE
65,57,8,"305","false","k","s","sk","s","j","blue","b,c,d,f,h,i,j,l","brown,red,yellow,magenta,green,black,blue,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,58,FALSE,FALSE,TRUE
65,58,4,"359","false","s","k","sk","d","b","black","b,e,i,l","cyan,magenta,yellow,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,59,FALSE,FALSE,TRUE
65,59,8,"835","true","s","s","sk","s","l","orange","c,b,e,f,g,h,j,l","cyan,black,blue,magenta,yellow,red,brown,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,60,FALSE,FALSE,TRUE
65,60,8,"1777","false","s","k","sk","d","a","magenta","b,a,e,d,g,h,j,l","yellow,red,green,blue,orange,black,brown,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,61,FALSE,FALSE,TRUE
65,61,4,"2123","false","s","k","sk","d","d","red","a,d,h,j","cyan,orange,green,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,62,FALSE,FALSE,TRUE
65,62,4,"717","true","s","s","sk","s","l","magenta","a,e,i,l","red,black,blue,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,63,FALSE,FALSE,TRUE
65,63,4,"458","false","k","s","sk","s","g","magenta","a,f,g,k","orange,green,magenta,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,64,FALSE,FALSE,TRUE
65,64,4,"611","true","k","k","sk","d","i","magenta","c,e,i,k","red,orange,green,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,65,FALSE,FALSE,TRUE
65,65,8,"493","false","s","k","sk","d","j","green","a,b,f,e,g,h,j,k","brown,blue,black,orange,red,cyan,magenta,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,66,FALSE,FALSE,TRUE
65,66,4,"453","false","s","k","sk","d","k","brown","c,e,g,k","cyan,blue,red,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,67,FALSE,FALSE,TRUE
65,67,8,"1982","true","k","k","sk","d","i","black","b,c,e,d,g,i,k,l","red,orange,blue,brown,yellow,cyan,green,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,68,FALSE,FALSE,TRUE
65,68,8,"3243","true","s","s","sk","s","c","brown","c,b,f,d,i,g,k,j","brown,magenta,black,yellow,blue,red,cyan,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,69,FALSE,FALSE,TRUE
65,69,8,"613","false","s","k","sk","d","l","brown","a,b,f,e,g,i,j,l","cyan,magenta,black,blue,green,yellow,red,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,70,FALSE,FALSE,TRUE
65,70,8,"1130","false","s","k","sk","d","l","red","a,b,e,d,g,h,j,l","brown,green,orange,yellow,magenta,black,cyan,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,71,FALSE,FALSE,TRUE
65,71,8,"886","true","k","k","sk","d","i","black","c,b,d,f,g,i,k,l","green,yellow,cyan,magenta,red,orange,brown,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,72,FALSE,FALSE,TRUE
65,72,8,"576","false","k","s","sk","s","h","orange","a,b,f,d,h,g,j,l","blue,cyan,brown,green,orange,magenta,red,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,73,FALSE,FALSE,TRUE
65,73,8,"null","null","null","s","sk","s","b","brown","c,b,d,f,g,i,l,k","magenta,brown,cyan,yellow,black,blue,red,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,74,FALSE,FALSE,TRUE
65,74,8,"1032","true","k","k","sk","d","a","green","b,a,f,e,h,g,l,k","red,yellow,magenta,brown,blue,cyan,orange,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,75,FALSE,FALSE,TRUE
65,75,4,"442","true","s","s","sk","s","c","brown","c,f,h,j","brown,orange,blue,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,76,FALSE,FALSE,TRUE
65,76,4,"332","true","k","k","sk","d","i","yellow","c,d,i,l","magenta,brown,orange,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,77,FALSE,FALSE,TRUE
65,77,4,"443","true","k","k","sk","d","e","red","c,e,i,k","yellow,magenta,orange,brown",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,78,FALSE,FALSE,TRUE
65,78,8,"659","true","s","s","sk","s","l","green","a,c,d,f,g,h,l,k","orange,yellow,red,magenta,brown,cyan,green,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,79,FALSE,FALSE,TRUE
65,79,4,"1101","true","k","k","sk","d","k","orange","c,f,g,k","green,black,cyan,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,80,FALSE,FALSE,TRUE
65,80,8,"446","true","k","k","sk","d","h","magenta","a,b,e,d,h,i,k,l","cyan,green,yellow,brown,orange,blue,red,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,81,FALSE,FALSE,TRUE
65,81,4,"677","true","s","s","sk","s","a","cyan","a,d,g,j","cyan,blue,brown,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,82,FALSE,FALSE,TRUE
65,82,8,"651","true","k","k","sk","d","k","cyan","a,b,d,f,i,h,j,k","magenta,brown,blue,yellow,black,red,green,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,83,FALSE,FALSE,TRUE
65,83,4,"123","true","s","s","sk","s","l","black","b,d,i,l","blue,brown,cyan,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,84,FALSE,FALSE,TRUE
65,84,8,"412","true","k","k","sk","d","f","black","c,b,f,e,i,h,l,k","blue,yellow,brown,orange,green,cyan,red,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,85,FALSE,FALSE,TRUE
65,85,8,"2082","false","s","k","sk","d","c","green","c,a,f,d,h,g,l,k","orange,magenta,brown,red,yellow,blue,black,cyan",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,86,FALSE,FALSE,TRUE
65,86,4,"486","true","s","s","sk","s","g","brown","c,d,g,k","orange,yellow,brown,magenta",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,87,FALSE,FALSE,TRUE
65,87,4,"414","true","s","s","sk","s","f","orange","a,f,h,k","magenta,orange,cyan,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,88,FALSE,FALSE,TRUE
65,88,4,"412","false","k","s","sk","s","c","yellow","c,e,g,l","yellow,magenta,cyan,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,89,FALSE,FALSE,TRUE
65,89,4,"264","true","k","k","sk","d","i","cyan","c,e,i,k","magenta,yellow,blue,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,90,FALSE,FALSE,TRUE
65,90,4,"214","true","s","s","sk","s","a","brown","a,e,g,l","brown,yellow,red,green",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,91,FALSE,FALSE,TRUE
65,91,4,"187","true","k","k","sk","d","c","orange","c,e,h,k","blue,magenta,yellow,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,92,FALSE,FALSE,TRUE
65,92,8,"257","false","s","k","sk","d","b","cyan","b,a,d,f,i,h,l,j","red,black,orange,blue,magenta,brown,green,yellow",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,93,FALSE,FALSE,TRUE
65,93,8,"1598","true","s","s","sk","s","l","orange","c,b,f,d,i,h,k,l","red,blue,green,yellow,black,brown,cyan,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,94,FALSE,FALSE,TRUE
65,94,4,"250","true","k","k","sk","d","i","red","c,d,i,l","green,cyan,black,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,95,FALSE,FALSE,TRUE
65,95,4,"342","false","s","k","sk","d","l","yellow","c,d,h,l","blue,cyan,brown,black",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,96,FALSE,FALSE,TRUE
65,96,4,"262","false","s","k","sk","d","f","black","a,f,h,j","blue,magenta,cyan,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,97,FALSE,FALSE,TRUE
65,97,4,"780","true","s","s","sk","s","b","green","b,e,g,j","green,yellow,magenta,blue",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,98,FALSE,FALSE,TRUE
65,98,4,"688","false","s","k","sk","d","f","cyan","c,f,g,l","magenta,red,green,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,99,FALSE,FALSE,TRUE
65,99,8,"1126","true","s","s","sk","s","b","brown","a,b,f,d,h,g,l,k","cyan,brown,green,blue,yellow,black,magenta,orange",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,100,FALSE,FALSE,TRUE
65,100,8,"256","false","k","s","sk","s","h","black","b,c,f,d,h,g,k,j","green,blue,cyan,magenta,black,brown,yellow,red",0.597014925373134,0.528301886792453,0.562658406082793,0.776119402985074,0.452830188679245,0.61447479583216,101,FALSE,FALSE,TRUE
